"account_id","customer_id","branch_id","account_type","balance","opening_date"
41994,41994,46114,"Saving",20074.22,"2023-04-07"
41995,41995,22111,"Current",12266.37,"2019-08-01"
41996,41996,28498,"Current",159537.36,"2019-09-08"
41997,41997,40505,"Saving",63505.56,"2020-03-10"
41998,41998,39205,"Current",18982.44,"2018-12-12"
41999,41999,32128,"Current",97108.07,"2024-10-02"
42000,42000,12102,"Current",82388.95,"2023-04-27"
42001,42001,23839,"Current",143943.9,"2022-06-10"
42002,42002,4854,"Saving",198335.53,"2021-09-14"
42003,42003,15458,"Saving",29204.03,"2021-03-26"
42004,42004,39841,"Current",53036.63,"2024-04-08"
42005,42005,39081,"Saving",82149.59,"2023-03-10"
42006,42006,1665,"Saving",116651.1,"2021-10-17"
42007,42007,48487,"Saving",62668.14,"2018-12-17"
42008,42008,35888,"Saving",171354.15,"2019-03-12"
42009,42009,3817,"Saving",179432.97,"2025-11-25"
42010,42010,14193,"Current",176476.37,"2022-05-13"
42011,42011,18978,"Current",162229.63,"2023-03-02"
42012,42012,4909,"Saving",151018.24,"2018-07-25"
42013,42013,26441,"Saving",166626.09,"2023-01-26"
42014,42014,7923,"Current",56022.98,"2024-11-11"
42015,42015,1298,"Saving",78374.4,"2022-08-01"
42016,42016,28451,"Current",118314.2,"2020-02-02"
42017,42017,36120,"Current",47325.84,"2022-04-14"
42018,42018,46431,"Saving",85208.31,"2023-05-13"
42019,42019,5891,"Current",98847.94,"2023-11-15"
42020,42020,4097,"Saving",80965.89,"2025-07-15"
42021,42021,40671,"Saving",182739.68,"2023-08-31"
42022,42022,244,"Current",89640.43,"2025-07-17"
42023,42023,44246,"Current",70445.33,"2025-01-23"
42024,42024,39175,"Current",145736.03,"2025-11-07"
42025,42025,40925,"Saving",79001.2,"2024-03-14"
42026,42026,37772,"Saving",108392.65,"2019-09-13"
42027,42027,45389,"Current",60538.17,"2025-02-03"
42028,42028,47471,"Current",28909.33,"2021-03-06"
42029,42029,37276,"Current",117157.61,"2018-07-02"
42030,42030,701,"Saving",157575.43,"2022-07-31"
42031,42031,21188,"Current",35722.46,"2023-03-02"
42032,42032,29230,"Current",99595.95,"2021-11-20"
42033,42033,24378,"Current",141649.1,"2024-02-17"
42034,42034,30127,"Current",102094.15,"2018-12-13"
42035,42035,26741,"Current",46640.43,"2018-05-19"
42036,42036,13544,"Saving",134158.66,"2025-11-11"
42037,42037,10581,"Current",9493.79,"2018-10-01"
42038,42038,18395,"Saving",125301.29,"2019-07-02"
42039,42039,30588,"Current",113722.29,"2018-12-17"
42040,42040,19787,"Saving",128466.99,"2025-04-01"
42041,42041,4820,"Current",102851.17,"2018-11-10"
42042,42042,3548,"Current",73140.29,"2023-03-22"
42043,42043,4112,"Saving",18587.05,"2022-02-22"
42044,42044,32153,"Current",114499.61,"2022-02-05"
42045,42045,19051,"Current",91313.82,"2019-11-15"
42046,42046,28604,"Current",128547.61,"2019-10-18"
42047,42047,8271,"Current",93535.17,"2021-01-16"
42048,42048,42190,"Current",195309.1,"2020-10-31"
42049,42049,2989,"Saving",75728.23,"2023-01-22"
42050,42050,49223,"Current",131351.63,"2018-10-04"
42051,42051,37131,"Current",24962.79,"2021-11-01"
42052,42052,40808,"Saving",75935.92,"2021-02-09"
42053,42053,11861,"Saving",54382.43,"2023-10-26"
42054,42054,29895,"Current",74724.87,"2018-11-14"
42055,42055,45552,"Saving",186138.68,"2025-01-19"
42056,42056,2644,"Saving",157294.71,"2025-04-27"
42057,42057,21427,"Saving",6029.37,"2020-01-25"
42058,42058,43059,"Current",56572.97,"2020-08-02"
42059,42059,30880,"Current",132118.29,"2022-08-14"
42060,42060,25371,"Current",113713.29,"2020-01-08"
42061,42061,20022,"Saving",98704.93,"2023-11-09"
42062,42062,46056,"Saving",158890.49,"2021-05-16"
42063,42063,22680,"Saving",119156.02,"2025-10-05"
42064,42064,26274,"Saving",111880.41,"2022-08-02"
42065,42065,2399,"Saving",91681.91,"2023-06-12"
42066,42066,12529,"Saving",109224.4,"2025-09-09"
42067,42067,14541,"Current",52309.81,"2023-05-18"
42068,42068,43626,"Saving",72492.98,"2019-02-07"
42069,42069,44225,"Saving",136650.6,"2019-04-24"
42070,42070,7296,"Current",179168.99,"2024-12-21"
42071,42071,20750,"Saving",178743.95,"2018-07-31"
42072,42072,27690,"Current",60896.17,"2021-12-23"
42073,42073,29907,"Current",115246.15,"2023-01-03"
42074,42074,12873,"Saving",116200.0,"2024-03-27"
42075,42075,38783,"Current",171697.59,"2023-09-05"
42076,42076,13704,"Saving",104212.34,"2023-10-25"
42077,42077,37889,"Current",15241.72,"2020-10-17"
42078,42078,31225,"Saving",178959.09,"2022-01-06"
42079,42079,37135,"Saving",186529.67,"2024-11-02"
42080,42080,42660,"Current",1249.98,"2024-11-07"
42081,42081,16526,"Current",126211.05,"2021-02-14"
42082,42082,458,"Saving",47177.29,"2023-03-11"
42083,42083,7057,"Saving",9398.89,"2025-10-04"
42084,42084,43690,"Current",22963.15,"2019-06-15"
42085,42085,40430,"Current",69362.26,"2025-02-17"
42086,42086,9525,"Saving",70694.37,"2022-01-01"
42087,42087,46151,"Saving",100477.49,"2023-08-19"
42088,42088,33269,"Saving",2155.06,"2024-11-30"
42089,42089,29066,"Saving",74729.34,"2018-09-12"
42090,42090,28666,"Saving",166923.7,"2019-01-28"
42091,42091,2734,"Saving",177274.84,"2018-04-01"
42092,42092,22018,"Current",190576.36,"2025-01-13"
42093,42093,49794,"Saving",86443.43,"2022-04-01"
42094,42094,7057,"Current",96753.99,"2023-09-16"
42095,42095,27423,"Current",77301.59,"2018-08-20"
42096,42096,40411,"Current",123272.83,"2021-04-30"
42097,42097,35404,"Saving",20137.99,"2024-01-06"
42098,42098,28000,"Saving",5968.13,"2021-03-31"
42099,42099,43183,"Saving",125074.88,"2020-08-01"
42100,42100,8669,"Current",122843.24,"2022-12-25"
42101,42101,21251,"Current",98681.45,"2018-05-19"
42102,42102,36074,"Current",28719.33,"2019-06-21"
42103,42103,5550,"Current",41509.12,"2024-03-07"
42104,42104,33401,"Saving",35962.53,"2023-08-29"
42105,42105,23828,"Current",180913.58,"2018-03-21"
42106,42106,18623,"Saving",137783.48,"2024-02-25"
42107,42107,1504,"Saving",38574.91,"2020-11-03"
42108,42108,5675,"Current",122484.4,"2020-12-15"
42109,42109,13832,"Saving",113981.44,"2022-02-14"
42110,42110,27175,"Saving",182689.99,"2024-11-02"
42111,42111,5465,"Saving",125328.66,"2019-12-10"
42112,42112,47138,"Saving",90060.15,"2018-01-23"
42113,42113,12491,"Current",162811.34,"2020-05-25"
42114,42114,30426,"Saving",105496.85,"2022-01-08"
42115,42115,1076,"Saving",38175.43,"2024-03-21"
42116,42116,8959,"Saving",130251.83,"2020-05-23"
42117,42117,19050,"Saving",154412.04,"2025-07-27"
42118,42118,31329,"Saving",188496.85,"2020-09-24"
42119,42119,26746,"Saving",99787.61,"2021-01-11"
42120,42120,27303,"Saving",25400.48,"2019-08-18"
42121,42121,19995,"Saving",38185.76,"2020-06-10"
42122,42122,2172,"Current",159747.13,"2022-10-20"
42123,42123,47801,"Saving",91436.02,"2020-07-22"
42124,42124,36574,"Saving",40871.32,"2022-05-25"
42125,42125,8658,"Saving",21821.02,"2025-06-21"
42126,42126,1016,"Saving",61636.0,"2019-01-14"
42127,42127,39956,"Saving",143780.88,"2020-03-13"
42128,42128,17462,"Current",97229.71,"2018-05-26"
42129,42129,42694,"Saving",185669.1,"2019-11-29"
42130,42130,16098,"Current",58939.87,"2019-03-27"
42131,42131,21896,"Current",87923.23,"2020-08-25"
42132,42132,18189,"Current",127420.24,"2018-10-01"
42133,42133,7409,"Saving",148839.93,"2023-04-11"
42134,42134,8006,"Current",54977.17,"2018-11-15"
42135,42135,23033,"Saving",181511.75,"2019-04-06"
42136,42136,41588,"Saving",102539.42,"2023-11-24"
42137,42137,46876,"Current",65061.94,"2018-05-15"
42138,42138,6266,"Current",15376.53,"2020-12-27"
42139,42139,23937,"Saving",155848.04,"2020-05-24"
42140,42140,14960,"Saving",133923.25,"2019-07-18"
42141,42141,33849,"Current",13573.52,"2022-08-29"
42142,42142,9129,"Saving",68733.0,"2025-05-25"
42143,42143,23378,"Saving",103720.24,"2023-09-15"
42144,42144,1069,"Saving",17689.82,"2024-09-03"
42145,42145,24099,"Saving",159973.44,"2024-04-07"
42146,42146,6889,"Saving",83162.18,"2021-04-13"
42147,42147,4816,"Current",104365.6,"2024-11-15"
42148,42148,17979,"Current",165005.7,"2023-11-26"
42149,42149,7777,"Saving",147793.31,"2022-04-08"
42150,42150,23553,"Current",67567.15,"2024-03-05"
42151,42151,45439,"Saving",35555.47,"2018-09-08"
42152,42152,49622,"Saving",60015.97,"2023-10-02"
42153,42153,28392,"Saving",1226.28,"2024-02-12"
42154,42154,13444,"Current",83062.65,"2024-01-03"
42155,42155,21360,"Saving",71131.87,"2022-09-18"
42156,42156,37677,"Current",162852.32,"2019-09-29"
42157,42157,29841,"Saving",28058.41,"2021-11-05"
42158,42158,36232,"Saving",66892.57,"2021-10-05"
42159,42159,15235,"Saving",122917.63,"2025-10-11"
42160,42160,2730,"Saving",100564.5,"2021-05-29"
42161,42161,7862,"Saving",81240.81,"2024-12-11"
42162,42162,13459,"Saving",90419.49,"2020-03-18"
42163,42163,26193,"Saving",146956.61,"2019-12-28"
42164,42164,34823,"Saving",162484.98,"2025-02-21"
42165,42165,27245,"Saving",129455.41,"2025-01-21"
42166,42166,40516,"Saving",6286.82,"2019-08-13"
42167,42167,13581,"Current",184830.93,"2018-02-04"
42168,42168,34206,"Saving",13730.31,"2019-04-28"
42169,42169,7526,"Current",11260.61,"2023-08-23"
42170,42170,18608,"Current",97473.18,"2024-12-29"
42171,42171,17034,"Saving",19272.27,"2025-07-16"
42172,42172,1756,"Saving",57023.93,"2024-02-29"
42173,42173,47857,"Saving",198419.61,"2022-08-24"
42174,42174,12584,"Saving",89041.85,"2018-09-06"
42175,42175,11276,"Saving",100362.26,"2018-02-04"
42176,42176,32956,"Current",33127.84,"2023-06-04"
42177,42177,21413,"Current",91889.01,"2018-09-29"
42178,42178,30187,"Saving",150995.55,"2020-03-01"
42179,42179,35872,"Current",186557.13,"2020-03-05"
42180,42180,34972,"Saving",187782.38,"2019-01-25"
42181,42181,1204,"Saving",94292.08,"2020-03-14"
42182,42182,22308,"Current",43243.31,"2018-01-09"
42183,42183,22453,"Current",134485.26,"2019-05-23"
42184,42184,18235,"Saving",131153.61,"2023-02-25"
42185,42185,5581,"Current",152211.29,"2020-02-19"
42186,42186,33922,"Saving",63653.29,"2019-03-07"
42187,42187,49087,"Saving",194596.44,"2024-03-12"
42188,42188,47988,"Saving",18209.59,"2022-04-23"
42189,42189,47421,"Saving",34615.83,"2023-01-18"
42190,42190,15460,"Saving",71315.96,"2020-06-30"
42191,42191,48248,"Current",50206.25,"2019-05-27"
42192,42192,19402,"Saving",96242.58,"2021-10-26"
42193,42193,36031,"Current",13937.71,"2020-01-09"
42194,42194,19457,"Current",72645.44,"2023-02-15"
42195,42195,3637,"Current",111482.46,"2025-04-03"
42196,42196,19817,"Saving",36843.6,"2024-09-21"
42197,42197,29778,"Saving",52641.4,"2025-08-15"
42198,42198,43094,"Current",108707.0,"2019-06-17"
42199,42199,31180,"Current",152151.09,"2024-11-30"
42200,42200,2223,"Saving",58398.15,"2021-01-06"
42201,42201,29560,"Current",188599.53,"2018-03-08"
42202,42202,15424,"Current",155985.92,"2023-12-24"
42203,42203,19710,"Saving",189683.86,"2024-10-24"
42204,42204,33896,"Saving",136192.91,"2020-09-20"
42205,42205,23288,"Saving",127775.42,"2018-08-02"
42206,42206,13830,"Current",1407.4,"2022-08-22"
42207,42207,39138,"Saving",30473.27,"2018-01-07"
42208,42208,42515,"Current",18754.5,"2024-12-18"
42209,42209,14134,"Current",4125.11,"2018-08-28"
42210,42210,47140,"Saving",30809.61,"2022-02-14"
42211,42211,46254,"Current",6490.14,"2018-11-14"
42212,42212,25591,"Saving",128424.73,"2018-10-13"
42213,42213,37075,"Current",58124.46,"2021-02-11"
42214,42214,7491,"Current",157120.53,"2018-12-05"
42215,42215,13545,"Saving",162173.26,"2022-03-12"
42216,42216,7532,"Current",104000.04,"2018-09-11"
42217,42217,34321,"Saving",78597.7,"2023-09-30"
42218,42218,37548,"Current",102953.2,"2023-05-08"
42219,42219,28661,"Current",60600.08,"2021-10-20"
42220,42220,37045,"Saving",140384.38,"2019-05-06"
42221,42221,27517,"Saving",55317.77,"2024-09-02"
42222,42222,22300,"Saving",38537.28,"2023-11-25"
42223,42223,8774,"Saving",6473.65,"2022-10-20"
42224,42224,8907,"Saving",162827.41,"2025-04-12"
42225,42225,15182,"Current",139434.07,"2021-12-12"
42226,42226,39806,"Saving",52185.18,"2021-08-04"
42227,42227,35798,"Current",111747.32,"2019-11-27"
42228,42228,27982,"Current",175309.67,"2023-10-26"
42229,42229,2893,"Current",111509.78,"2021-10-04"
42230,42230,48059,"Saving",74527.12,"2023-05-26"
42231,42231,37637,"Current",16678.38,"2018-07-27"
42232,42232,32691,"Saving",6011.95,"2022-10-24"
42233,42233,38894,"Current",94897.65,"2019-04-28"
42234,42234,511,"Saving",158795.89,"2022-07-24"
42235,42235,9779,"Current",142836.27,"2019-11-29"
42236,42236,3255,"Current",57495.17,"2020-07-23"
42237,42237,30719,"Current",173298.42,"2022-01-28"
42238,42238,37300,"Saving",184403.05,"2020-05-05"
42239,42239,33337,"Current",26663.39,"2023-04-07"
42240,42240,27425,"Current",153177.55,"2021-01-27"
42241,42241,45168,"Current",171775.63,"2020-08-12"
42242,42242,30974,"Current",52597.93,"2024-02-17"
42243,42243,39005,"Saving",160657.77,"2022-09-16"
42244,42244,8735,"Saving",151826.14,"2021-07-11"
42245,42245,17571,"Current",73078.65,"2021-09-09"
42246,42246,37001,"Current",111292.13,"2019-08-11"
42247,42247,16992,"Saving",16140.25,"2025-07-22"
42248,42248,10196,"Current",142641.71,"2024-05-05"
42249,42249,7511,"Current",92813.36,"2018-09-26"
42250,42250,24304,"Saving",114636.84,"2018-12-24"
42251,42251,3263,"Current",103774.08,"2023-04-15"
42252,42252,19067,"Saving",113975.49,"2022-09-03"
42253,42253,15304,"Saving",195793.02,"2019-03-23"
42254,42254,39428,"Current",113752.32,"2021-11-10"
42255,42255,2030,"Current",176398.84,"2022-03-17"
42256,42256,5141,"Saving",46045.44,"2021-10-14"
42257,42257,5825,"Saving",145241.13,"2023-02-26"
42258,42258,4492,"Current",113881.59,"2024-01-11"
42259,42259,33750,"Current",16463.96,"2020-03-03"
42260,42260,35130,"Current",73133.59,"2021-01-03"
42261,42261,7521,"Saving",30921.95,"2021-12-02"
42262,42262,49723,"Current",14912.81,"2024-02-04"
42263,42263,18202,"Current",54484.91,"2023-02-20"
42264,42264,35588,"Current",25548.18,"2018-01-31"
42265,42265,19984,"Saving",3830.12,"2025-12-04"
42266,42266,42579,"Current",71226.78,"2025-01-13"
42267,42267,29357,"Current",94377.09,"2025-04-30"
42268,42268,19618,"Saving",51963.59,"2021-01-04"
42269,42269,33708,"Current",160033.53,"2020-10-07"
42270,42270,40346,"Saving",132392.05,"2025-01-31"
42271,42271,29142,"Saving",126557.78,"2023-08-25"
42272,42272,45114,"Current",65756.11,"2023-02-03"
42273,42273,48030,"Saving",134953.76,"2018-01-04"
42274,42274,21212,"Current",178077.74,"2018-10-05"
42275,42275,35795,"Saving",90159.29,"2023-12-13"
42276,42276,28553,"Current",104437.64,"2019-11-17"
42277,42277,39324,"Saving",42769.98,"2025-07-03"
42278,42278,9400,"Saving",86553.54,"2018-03-12"
42279,42279,18952,"Current",103684.5,"2024-08-19"
42280,42280,40253,"Saving",171214.56,"2023-02-20"
42281,42281,30331,"Current",195795.53,"2025-10-23"
42282,42282,10526,"Current",156775.25,"2022-05-24"
42283,42283,13004,"Current",188858.73,"2019-03-28"
42284,42284,35504,"Current",132731.88,"2022-06-01"
42285,42285,41734,"Current",91962.13,"2025-03-04"
42286,42286,32733,"Current",25112.11,"2020-10-04"
42287,42287,27716,"Current",163142.63,"2020-01-12"
42288,42288,1257,"Saving",135352.52,"2024-03-25"
42289,42289,36149,"Current",105379.69,"2020-06-04"
42290,42290,5203,"Current",116010.85,"2024-03-08"
42291,42291,36153,"Saving",54560.15,"2022-11-16"
42292,42292,14892,"Current",183919.47,"2021-03-13"
42293,42293,36714,"Current",189640.0,"2019-04-07"
42294,42294,33846,"Current",113884.57,"2023-06-13"
42295,42295,33461,"Saving",25900.18,"2022-09-01"
42296,42296,20862,"Saving",69640.92,"2022-04-14"
42297,42297,28123,"Current",105597.6,"2025-10-09"
42298,42298,16779,"Current",81694.45,"2019-07-31"
42299,42299,13026,"Current",91132.99,"2019-06-03"
42300,42300,49704,"Saving",91522.18,"2018-02-22"
42301,42301,25500,"Current",74978.88,"2019-09-15"
42302,42302,48191,"Saving",159868.53,"2023-11-05"
42303,42303,41164,"Saving",13533.52,"2023-01-19"
42304,42304,4294,"Current",98107.37,"2020-06-24"
42305,42305,38726,"Current",107044.1,"2022-01-23"
42306,42306,33003,"Current",101063.11,"2020-01-04"
42307,42307,48474,"Saving",99827.37,"2022-05-17"
42308,42308,49283,"Saving",145548.02,"2021-10-20"
42309,42309,8552,"Saving",119753.88,"2019-05-02"
42310,42310,23691,"Current",107920.71,"2020-08-05"
42311,42311,17801,"Saving",44907.25,"2020-05-10"
42312,42312,6276,"Saving",189642.83,"2020-01-30"
42313,42313,40394,"Saving",156778.94,"2021-02-13"
42314,42314,45765,"Saving",133242.22,"2021-12-09"
42315,42315,44979,"Current",61701.08,"2022-02-01"
42316,42316,49209,"Current",25960.34,"2023-02-03"
42317,42317,24899,"Saving",96371.56,"2020-09-02"
42318,42318,14418,"Current",92322.33,"2022-03-05"
42319,42319,15363,"Current",37993.24,"2023-12-26"
42320,42320,5272,"Current",171182.47,"2019-04-20"
42321,42321,33290,"Current",128139.72,"2021-06-18"
42322,42322,25174,"Saving",172575.38,"2024-08-28"
42323,42323,18866,"Current",141874.77,"2018-08-25"
42324,42324,17239,"Current",139856.55,"2020-01-28"
42325,42325,5093,"Saving",20965.73,"2025-07-11"
42326,42326,37635,"Current",162313.54,"2025-08-12"
42327,42327,46582,"Current",12795.17,"2019-12-15"
42328,42328,40011,"Saving",54134.97,"2023-02-04"
42329,42329,37922,"Current",186427.8,"2020-10-21"
42330,42330,675,"Current",48184.93,"2022-10-22"
42331,42331,19635,"Saving",115629.31,"2024-10-01"
42332,42332,39090,"Saving",113612.65,"2018-07-24"
42333,42333,35976,"Current",71190.46,"2019-10-04"
42334,42334,39196,"Current",170394.59,"2020-03-13"
42335,42335,31968,"Saving",96364.01,"2024-01-30"
42336,42336,11734,"Current",110139.19,"2023-07-18"
42337,42337,49438,"Saving",10712.79,"2023-07-23"
42338,42338,46323,"Saving",192757.34,"2023-07-08"
42339,42339,42347,"Current",187909.62,"2019-05-12"
42340,42340,10279,"Saving",83151.26,"2023-11-16"
42341,42341,38328,"Current",84709.25,"2022-12-01"
42342,42342,28948,"Current",197698.24,"2021-11-07"
42343,42343,12625,"Saving",90710.22,"2018-10-07"
42344,42344,25660,"Saving",43165.35,"2019-10-24"
42345,42345,21643,"Saving",85284.25,"2021-05-14"
42346,42346,2786,"Current",35294.41,"2024-01-11"
42347,42347,35985,"Saving",42766.88,"2019-10-01"
42348,42348,30565,"Saving",3494.5,"2018-05-16"
42349,42349,40485,"Current",43903.38,"2023-01-08"
42350,42350,49381,"Saving",199493.16,"2019-06-19"
42351,42351,19981,"Current",49196.52,"2023-01-10"
42352,42352,9141,"Current",68250.47,"2022-11-14"
42353,42353,45917,"Current",65394.21,"2023-09-25"
42354,42354,3899,"Current",109513.23,"2022-10-10"
42355,42355,2220,"Current",146527.52,"2025-08-13"
42356,42356,46304,"Saving",146852.51,"2025-10-24"
42357,42357,43238,"Current",178621.01,"2019-04-27"
42358,42358,41870,"Current",175615.06,"2018-09-14"
42359,42359,10295,"Saving",64376.31,"2020-03-11"
42360,42360,7269,"Saving",134784.19,"2018-02-21"
42361,42361,29910,"Saving",152526.85,"2025-03-24"
42362,42362,39066,"Current",22310.74,"2018-03-09"
42363,42363,8555,"Saving",190476.02,"2019-09-30"
42364,42364,45801,"Current",20531.1,"2023-01-29"
42365,42365,22444,"Current",174294.94,"2018-06-17"
42366,42366,1113,"Saving",102482.75,"2020-12-23"
42367,42367,27653,"Current",116043.68,"2020-10-23"
42368,42368,4246,"Saving",27350.61,"2020-03-19"
42369,42369,16951,"Saving",161328.24,"2019-06-30"
42370,42370,20330,"Current",118993.6,"2022-07-02"
42371,42371,45079,"Saving",88958.11,"2017-12-17"
42372,42372,35590,"Current",128593.77,"2018-06-25"
42373,42373,715,"Current",186770.99,"2022-08-26"
