"loan_id";"customer_id";"branch_id";"loan_type";"loan_amount";"interest_rate";"start_date"
36311;10352;40597;"Home Loan";3505997.8;11.36;"2019-07-14"
36312;49629;1736;"Personal Loan";4890303.52;9.15;"2019-05-27"
36313;48931;8565;"Education Loan";2099385.06;9.76;"2024-01-12"
36314;23664;4440;"Personal Loan";1778663.91;7.05;"2020-03-11"
36315;18125;49055;"Car Loan";353594.14;10.66;"2021-02-11"
36316;17200;43324;"Car Loan";1938823.99;8.86;"2019-06-03"
36317;20367;5171;"Car Loan";960774.22;8.74;"2019-06-07"
36318;39515;27729;"Home Loan";2317094.08;9.24;"2023-05-14"
36319;49778;36391;"Personal Loan";4566723.33;7.55;"2025-05-08"
36320;13328;46766;"Personal Loan";847075.79;6.77;"2020-03-30"
36321;41701;26377;"Personal Loan";1497594.44;10.76;"2024-04-28"
36322;17633;37122;"Car Loan";1903803.43;6.63;"2018-02-02"
36323;18230;1837;"Personal Loan";666603.12;7.19;"2021-03-30"
36324;7085;23571;"Home Loan";488770.27;9.7;"2018-04-29"
36325;20338;19373;"Education Loan";2366715.5;10.37;"2021-03-31"
36326;29088;15676;"Personal Loan";1198455.3;12.02;"2023-01-06"
36327;48187;41182;"Home Loan";2348035.64;12.28;"2023-12-28"
36328;7954;25961;"Home Loan";1405987.72;9.72;"2021-12-16"
36329;2416;42033;"Car Loan";1973149.68;10.19;"2025-01-12"
36330;28222;2142;"Car Loan";2305279.75;9.27;"2025-12-05"
36331;38887;32960;"Home Loan";1936099.55;8.39;"2021-06-02"
36332;29663;3794;"Home Loan";2185330.08;9.59;"2020-05-30"
36333;23200;33296;"Home Loan";1592462.04;9.45;"2023-01-18"
36334;27442;9664;"Education Loan";960609.03;11.97;"2020-05-20"
36335;27480;34447;"Home Loan";53901.28;7.86;"2020-11-26"
36336;47338;32551;"Education Loan";1560762.54;6.88;"2024-09-18"
36337;8782;38083;"Home Loan";4471177.57;10.62;"2021-06-06"
36338;32845;47488;"Home Loan";340306.8;10.78;"2022-10-04"
36339;21536;30552;"Car Loan";1822488.98;10.51;"2019-12-11"
36340;2212;44864;"Car Loan";4903618.6;11.91;"2022-04-11"
36341;3560;3791;"Home Loan";1821202.83;12.29;"2021-12-03"
36342;21227;39386;"Car Loan";1053054.78;6.92;"2018-05-21"
36343;37226;13464;"Education Loan";3037973.67;9.69;"2019-06-14"
36344;26023;42314;"Education Loan";428367.85;9.18;"2025-09-25"
36345;49002;37665;"Home Loan";4143795.22;7.27;"2020-06-23"
36346;17712;824;"Car Loan";377635.09;11.39;"2022-03-14"
36347;44790;22623;"Home Loan";3310284.57;12.11;"2023-09-22"
36348;17729;42352;"Car Loan";1086015.35;8.18;"2019-01-21"
36349;13384;18417;"Education Loan";4338740.61;9.82;"2019-07-15"
36350;43117;45998;"Education Loan";1973472.8;9.09;"2023-02-08"
36351;18275;44532;"Personal Loan";3867967.47;9.85;"2023-06-16"
36352;17560;23467;"Home Loan";3527936.8;7.66;"2024-01-29"
36353;43614;27651;"Car Loan";2635000.92;12.2;"2019-01-05"
36354;2463;37199;"Home Loan";4909739.6;10.85;"2019-11-05"
36355;29900;12148;"Home Loan";2002899.45;9.9;"2023-04-08"
36356;3719;49716;"Car Loan";2591512.51;9.87;"2021-11-25"
36357;13648;2722;"Home Loan";1390004.59;7.39;"2023-10-10"
36358;38413;10177;"Personal Loan";4276446.74;10.69;"2024-07-11"
36359;37614;17143;"Personal Loan";244753.32;6.68;"2025-04-09"
36360;1851;33269;"Car Loan";4808585.72;10.33;"2025-09-06"
36361;11655;6200;"Education Loan";1653237.28;11.93;"2022-08-31"
36362;11909;40575;"Personal Loan";306607.98;8.42;"2020-03-14"
36363;21389;41193;"Home Loan";3344280.95;8.95;"2025-06-14"
36364;14973;41274;"Personal Loan";1959433.5;7.67;"2024-12-14"
36365;48511;46841;"Car Loan";3095664.99;10.76;"2022-10-17"
36366;7175;2330;"Personal Loan";810824.79;7.52;"2018-05-17"
36367;42187;13991;"Education Loan";499596.85;7.43;"2023-10-06"
36368;33452;14700;"Personal Loan";2213262.39;6.75;"2025-04-13"
36369;14232;44281;"Personal Loan";2709772.13;11.36;"2018-08-10"
36370;6238;44597;"Education Loan";3433774.11;9.87;"2021-09-02"
36371;36874;35948;"Car Loan";693487.91;7.89;"2022-11-18"
36372;2669;16427;"Education Loan";3653142.92;9.68;"2020-10-28"
36373;48002;48452;"Car Loan";3380171.31;8.02;"2025-05-08"
36374;33986;19158;"Education Loan";2543612.05;11.75;"2020-04-04"
36375;4442;29734;"Personal Loan";750608.36;6.79;"2019-10-04"
36376;17375;33818;"Education Loan";697578.23;8.81;"2024-04-26"
36377;47595;10818;"Education Loan";421556.18;10.06;"2024-10-29"
36378;22963;43632;"Education Loan";1553556.27;6.92;"2023-05-05"
36379;30237;942;"Education Loan";3821845.71;6.96;"2021-08-02"
36380;18767;3630;"Personal Loan";659137.93;10.99;"2025-11-09"
36381;7359;45441;"Car Loan";3748606.26;11.09;"2023-05-14"
36382;22744;25318;"Car Loan";4097909.75;12.03;"2024-07-04"
36383;35437;19028;"Home Loan";533625.59;10.57;"2020-09-17"
36384;37795;49975;"Car Loan";2382431.13;10.37;"2025-12-06"
36385;37304;6584;"Home Loan";555274.97;8.98;"2019-07-14"
36386;12317;11739;"Personal Loan";3523880.46;10.02;"2022-02-13"
36387;5598;253;"Home Loan";2347239.41;7.6;"2019-12-13"
36388;7165;23834;"Home Loan";4995413.83;11.7;"2023-02-20"
36389;21595;19059;"Education Loan";2548847.57;10.57;"2020-12-04"
36390;15612;10225;"Personal Loan";4176232.0;9.63;"2023-01-10"
36391;36352;21975;"Car Loan";1030363.0;9.83;"2020-02-16"
36392;14207;12086;"Personal Loan";2160363.19;12.25;"2018-04-25"
36393;15026;33454;"Home Loan";3151079.26;8.68;"2018-08-07"
36394;18985;28769;"Car Loan";976301.16;10.08;"2024-09-17"
36395;49907;38102;"Home Loan";2405108.58;8.4;"2020-10-15"
36396;51;33020;"Education Loan";496755.79;10.54;"2025-04-29"
36397;29974;29748;"Home Loan";452087.15;10.75;"2019-04-05"
36398;12672;18392;"Car Loan";1481216.12;7.25;"2025-02-15"
36399;42901;1133;"Car Loan";2011708.48;10.76;"2024-07-08"
36400;35649;12735;"Home Loan";2082940.05;9.3;"2024-08-02"
36401;41288;15319;"Home Loan";4185722.43;9.57;"2019-02-24"
36402;35664;15283;"Education Loan";1659375.61;9.67;"2018-04-26"
36403;12872;46967;"Personal Loan";1330695.34;8.88;"2021-11-15"
36404;44943;9281;"Home Loan";210136.38;8.42;"2018-11-13"
36405;24127;43094;"Home Loan";3282370.13;9.47;"2021-10-26"
36406;48752;27411;"Education Loan";222147.92;9.49;"2020-01-08"
36407;25125;30359;"Education Loan";4004662.94;8.96;"2024-03-06"
36408;49456;7012;"Education Loan";4069635.44;12.14;"2022-09-11"
36409;25090;1183;"Personal Loan";4403389.33;7.28;"2025-10-01"
36410;8814;18606;"Car Loan";343970.24;9.1;"2024-05-06"
36411;33311;42930;"Personal Loan";4451688.56;7.78;"2024-04-14"
36412;5724;43808;"Education Loan";900008.37;9.59;"2022-07-02"
36413;15007;14087;"Car Loan";1872805.67;11.72;"2022-03-30"
36414;10078;39966;"Education Loan";4410808.38;9.97;"2017-12-13"
36415;42283;37170;"Car Loan";1851077.7;10.63;"2023-03-23"
36416;9131;33361;"Personal Loan";56038.78;6.62;"2023-02-04"
36417;9764;24944;"Personal Loan";2306557.81;9.89;"2022-07-27"
36418;34470;25848;"Education Loan";4873313.71;9.59;"2024-07-20"
36419;20105;44532;"Home Loan";4943289.16;9.66;"2021-05-23"
36420;27864;4446;"Education Loan";3059645.13;11.43;"2023-11-01"
36421;6051;15450;"Personal Loan";3629969.53;6.98;"2018-05-02"
36422;2820;44801;"Personal Loan";54841.97;10.18;"2019-04-16"
36423;824;2565;"Education Loan";1704872.99;7.54;"2021-10-12"
36424;11843;27210;"Personal Loan";733749.68;8.08;"2022-02-10"
36425;16120;2289;"Education Loan";2492986.0;11.15;"2023-05-27"
36426;35204;14510;"Car Loan";4465361.03;10.1;"2025-11-13"
36427;9553;46695;"Car Loan";1162050.4;6.87;"2025-11-13"
36428;42917;6710;"Education Loan";3757770.25;8.75;"2023-06-04"
36429;46057;40968;"Car Loan";1681199.26;10.96;"2018-10-13"
36430;14739;11750;"Education Loan";2828044.4;8.25;"2023-04-06"
36431;33849;2698;"Home Loan";4789905.73;7.31;"2020-11-03"
36432;26872;29190;"Personal Loan";2985859.6;11.98;"2023-10-27"
36433;49775;48507;"Education Loan";3481223.98;11.02;"2023-02-05"
36434;32672;28075;"Personal Loan";2794072.44;8.63;"2018-07-15"
36435;14452;21831;"Home Loan";1245277.69;10.38;"2024-04-11"
36436;30076;15064;"Personal Loan";1132778.83;9.16;"2022-03-14"
36437;38900;462;"Personal Loan";2223067.85;8.49;"2018-03-18"
36438;29682;28353;"Personal Loan";476786.07;12.46;"2022-11-30"
36439;12594;34821;"Education Loan";4904099.36;9.64;"2020-12-09"
36440;26267;38022;"Personal Loan";943107.88;9.89;"2022-12-19"
36441;26533;15938;"Home Loan";4846900.04;9.42;"2019-06-30"
36442;35438;43179;"Personal Loan";4012007.53;8.99;"2025-08-01"
36443;48402;8307;"Car Loan";4720498.93;8.85;"2023-03-12"
36444;4681;15410;"Education Loan";2393555.48;7.56;"2021-12-16"
36445;9922;41192;"Car Loan";4264805.85;6.88;"2022-11-02"
36446;12260;33975;"Education Loan";1169005.25;12.1;"2022-12-18"
36447;15481;34854;"Personal Loan";779614.53;9.49;"2024-12-14"
36448;25110;33632;"Education Loan";1237760.83;7.71;"2018-12-27"
36449;11066;26159;"Home Loan";4912531.2;8.55;"2024-03-20"
36450;14884;34624;"Car Loan";154003.74;8.97;"2019-06-14"
36451;40912;2340;"Personal Loan";2193667.29;9.28;"2021-05-02"
36452;40826;26041;"Education Loan";721226.16;7.98;"2024-07-04"
36453;32050;12712;"Car Loan";2353327.42;8.75;"2023-06-12"
36454;19037;49022;"Personal Loan";3393091.55;7.22;"2020-04-29"
36455;29257;42099;"Education Loan";1355701.6;11.29;"2022-06-15"
36456;10478;41226;"Education Loan";4948570.1;11.79;"2018-11-11"
36457;46369;39318;"Personal Loan";3126099.0;7.18;"2020-01-05"
36458;13406;39099;"Car Loan";4534530.23;7.63;"2022-03-04"
36459;17700;35554;"Car Loan";1249378.63;11.44;"2019-02-12"
36460;24131;4492;"Personal Loan";254974.0;11.89;"2022-08-16"
36461;30243;22163;"Education Loan";4328775.33;9.74;"2021-03-03"
36462;20248;44308;"Personal Loan";4746081.48;6.51;"2021-12-22"
36463;27715;15142;"Education Loan";4855574.58;10.06;"2023-07-11"
36464;22670;27462;"Car Loan";4494169.55;11.93;"2021-09-13"
36465;8765;24046;"Home Loan";1069358.05;11.05;"2019-08-03"
36466;49690;6713;"Home Loan";4756199.36;11.26;"2020-05-21"
36467;40648;16873;"Personal Loan";4891706.07;9.21;"2022-03-08"
36468;40213;46445;"Personal Loan";4971496.37;11.17;"2024-03-02"
36469;29715;17373;"Car Loan";4747574.8;9.03;"2023-02-18"
36470;11554;21885;"Home Loan";4853617.36;11.55;"2022-05-20"
36471;12576;9063;"Education Loan";3381660.32;9.27;"2023-04-07"
36472;33875;33721;"Personal Loan";3774846.07;7.59;"2018-12-13"
36473;49238;2147;"Car Loan";2813408.05;7.31;"2020-10-21"
36474;43966;25186;"Personal Loan";2287243.0;8.93;"2018-02-27"
36475;10447;31291;"Personal Loan";4760309.37;9.06;"2023-09-30"
36476;1958;6764;"Car Loan";3650200.22;7.14;"2024-07-19"
36477;24663;41511;"Home Loan";1394154.84;11.63;"2020-04-24"
36478;32531;4319;"Education Loan";883589.39;8.35;"2019-06-01"
36479;9729;27683;"Car Loan";808366.17;11.06;"2024-12-14"
36480;9534;48414;"Home Loan";4304224.32;9.78;"2022-11-30"
36481;1696;28744;"Car Loan";4020469.25;9.94;"2021-01-03"
36482;88;22404;"Personal Loan";4844726.02;8.14;"2021-12-10"
36483;33630;4040;"Personal Loan";3425618.28;10.1;"2025-10-01"
36484;23296;35988;"Home Loan";3514777.1;10.04;"2022-05-20"
36485;37666;34202;"Car Loan";1989066.68;10.6;"2018-07-02"
36486;5537;32703;"Car Loan";1505673.13;9.09;"2025-08-22"
36487;45204;17207;"Home Loan";3267490.38;7.48;"2018-06-21"
36488;38789;25208;"Education Loan";1239289.25;7.93;"2020-01-30"
36489;13567;38574;"Personal Loan";111742.22;6.57;"2022-07-14"
36490;10720;6224;"Home Loan";811594.31;7.39;"2023-12-07"
36491;34879;16201;"Education Loan";1310924.92;12.39;"2019-10-25"
36492;3366;17828;"Education Loan";1987606.09;9.39;"2021-07-24"
36493;7439;20456;"Car Loan";4940317.94;11.87;"2020-11-16"
36494;29111;30169;"Personal Loan";4850149.91;7.84;"2019-06-08"
36495;7827;19836;"Home Loan";4473031.86;7.2;"2018-03-30"
36496;7835;5155;"Home Loan";2031249.46;6.85;"2020-08-01"
36497;46160;19750;"Education Loan";4094606.23;8.4;"2022-03-19"
36498;30590;22576;"Car Loan";4779011.54;8.71;"2022-04-07"
36499;39093;7279;"Home Loan";3878284.81;7.97;"2024-06-08"
36500;12473;19440;"Education Loan";389906.28;11.29;"2023-08-28"
36501;37393;34211;"Education Loan";483731.28;9.77;"2021-07-07"
36502;3483;32198;"Home Loan";2864427.95;10.97;"2025-11-05"
36503;9081;12556;"Car Loan";1222051.79;6.72;"2024-03-30"
36504;44072;29411;"Education Loan";4445274.17;7.11;"2018-12-24"
36505;3901;8627;"Home Loan";333235.07;9.83;"2019-08-18"
36506;21938;31248;"Car Loan";3705664.05;10.79;"2021-01-22"
36507;24554;39326;"Personal Loan";1749846.62;7.2;"2021-07-25"
36508;31151;33491;"Education Loan";2825590.13;7.24;"2022-11-04"
36509;29523;34175;"Car Loan";4085731.87;9.13;"2020-11-18"
36510;5966;46675;"Personal Loan";4042612.55;10.77;"2025-10-25"
36511;20976;25026;"Car Loan";201571.05;10.84;"2021-07-18"
36512;15716;30740;"Education Loan";4958312.33;7.82;"2024-05-26"
36513;34101;6929;"Education Loan";1324179.3;7.55;"2019-07-30"
36514;24806;101;"Car Loan";1234543.15;7.65;"2020-05-14"
36515;7192;32314;"Car Loan";3083304.72;7.47;"2022-04-13"
36516;33665;10851;"Car Loan";4762035.27;10.5;"2023-05-28"
36517;3549;41264;"Personal Loan";3559865.63;9.19;"2023-08-07"
36518;10835;20404;"Personal Loan";2475801.27;11.78;"2020-05-03"
36519;16967;9537;"Home Loan";664141.77;11.03;"2023-07-13"
36520;34347;38070;"Education Loan";1536394.79;8.32;"2023-03-13"
36521;10309;14615;"Car Loan";2053372.26;11.22;"2024-04-19"
36522;17289;969;"Personal Loan";1988591.78;8.06;"2025-08-15"
36523;29476;15168;"Car Loan";2450638.08;9.29;"2023-03-07"
36524;25993;21227;"Home Loan";258791.01;9.84;"2024-03-20"
36525;26778;9916;"Education Loan";3085444.78;8.51;"2018-01-12"
36526;46521;43273;"Personal Loan";1305658.53;6.6;"2025-10-10"
36527;4414;37853;"Home Loan";4257505.87;11.54;"2024-11-06"
36528;24465;35095;"Personal Loan";4699166.88;11.07;"2025-07-24"
36529;61;47440;"Education Loan";1636763.52;10.05;"2024-08-23"
36530;43157;9763;"Education Loan";1913735.35;6.77;"2018-12-17"
36531;9235;45724;"Car Loan";3897045.95;12.1;"2019-03-08"
36532;36463;7734;"Personal Loan";2350683.21;6.83;"2021-05-10"
36533;6367;1416;"Education Loan";1914929.27;10.81;"2021-05-22"
36534;10774;287;"Home Loan";4020562.56;9.43;"2024-05-28"
36535;23115;41657;"Car Loan";2172613.69;9.12;"2018-10-22"
36536;17545;38806;"Education Loan";1524925.67;11.79;"2019-11-29"
36537;543;43999;"Personal Loan";589995.97;7.76;"2022-09-07"
36538;13878;8267;"Car Loan";336452.55;12.0;"2021-06-09"
36539;35522;16843;"Car Loan";2594990.42;11.68;"2022-06-12"
36540;20403;10873;"Education Loan";1113565.92;7.96;"2018-09-20"
36541;29351;19593;"Car Loan";4084822.58;6.56;"2023-07-14"
36542;6611;36670;"Education Loan";3200794.5;12.44;"2025-11-01"
36543;5676;21585;"Car Loan";1972811.69;12.41;"2024-07-11"
36544;14490;19974;"Home Loan";1428826.54;8.64;"2022-05-30"
36545;2804;45103;"Personal Loan";2931885.85;6.97;"2020-05-15"
36546;12547;9145;"Education Loan";649424.06;7.78;"2022-08-30"
36547;9389;9133;"Home Loan";50854.39;8.59;"2022-02-25"
36548;25174;40133;"Car Loan";661149.95;6.62;"2025-12-06"
36549;2337;32275;"Personal Loan";939206.02;7.09;"2021-08-03"
36550;19149;27813;"Personal Loan";3341803.8;10.58;"2025-05-01"
36551;30440;35991;"Personal Loan";96187.37;8.23;"2020-06-25"
36552;37616;2016;"Personal Loan";4788100.61;8.42;"2018-03-27"
36553;6630;42695;"Personal Loan";4599851.79;8.84;"2018-11-06"
36554;5118;8357;"Personal Loan";706488.82;7.03;"2023-06-06"
36555;31802;10704;"Personal Loan";2954618.7;11.32;"2023-10-09"
36556;20774;7958;"Home Loan";600408.32;10.4;"2021-07-25"
36557;37368;12282;"Personal Loan";2308178.57;7.09;"2024-01-17"
36558;41187;5025;"Personal Loan";3935738.98;11.84;"2022-11-08"
36559;20097;43188;"Personal Loan";4338891.9;9.08;"2018-04-03"
36560;26628;9593;"Home Loan";2859204.77;8.12;"2020-08-06"
36561;14515;47762;"Car Loan";2269838.7;7.72;"2025-04-28"
36562;32377;8693;"Education Loan";1852678.81;11.27;"2019-07-23"
36563;8585;22783;"Home Loan";67407.18;9.47;"2023-05-02"
36564;6455;1748;"Car Loan";2109591.71;9.34;"2020-07-29"
36565;42116;22480;"Personal Loan";1643491.29;7.16;"2019-06-02"
36566;5773;30611;"Car Loan";582834.82;6.79;"2022-06-07"
36567;4558;19510;"Personal Loan";1111312.58;8.58;"2025-01-11"
36568;41953;47847;"Car Loan";2030558.52;8.45;"2023-04-26"
36569;7179;31841;"Car Loan";1111175.25;8.3;"2019-08-29"
36570;5814;29834;"Car Loan";1191744.17;11.45;"2018-12-29"
36571;25845;25680;"Personal Loan";3014623.06;10.21;"2022-04-17"
36572;20013;8193;"Education Loan";1938749.69;11.61;"2019-10-19"
36573;16248;25412;"Home Loan";937530.91;6.85;"2024-12-15"
36574;45230;44989;"Home Loan";1753052.53;10.32;"2025-11-27"
36575;33851;16159;"Education Loan";2190974.72;7.48;"2025-05-09"
36576;29121;23610;"Personal Loan";2239538.7;11.35;"2023-05-02"
36577;40322;37949;"Car Loan";3937919.25;6.78;"2019-04-04"
36578;17554;25006;"Home Loan";3639223.11;7.67;"2019-12-29"
36579;16273;38098;"Car Loan";756276.67;9.24;"2025-02-16"
36580;5760;27291;"Personal Loan";3772450.87;7.82;"2018-07-29"
36581;13117;29316;"Car Loan";735839.1;8.5;"2025-03-07"
36582;20352;6122;"Education Loan";3264783.46;10.98;"2021-07-22"
36583;14022;28530;"Car Loan";2820454.75;10.58;"2017-12-12"
36584;32153;48750;"Car Loan";4726642.6;9.87;"2024-09-25"
36585;18179;49148;"Education Loan";500245.62;6.54;"2018-08-25"
36586;32380;1482;"Education Loan";1152117.99;12.43;"2023-09-14"
36587;37692;24049;"Home Loan";2617365.53;10.9;"2024-06-21"
36588;42057;34621;"Home Loan";2072267.02;9.44;"2022-08-02"
36589;47710;9586;"Personal Loan";780920.17;10.19;"2018-11-07"
36590;29159;34138;"Education Loan";4372711.04;9.8;"2018-11-22"
36591;12;41046;"Education Loan";2563667.49;10.04;"2022-09-28"
36592;10990;200;"Personal Loan";2639265.77;11.58;"2022-11-16"
36593;41152;39097;"Home Loan";4029730.57;8.27;"2025-04-24"
36594;23818;43760;"Car Loan";1036219.33;10.29;"2019-06-08"
36595;16309;33387;"Home Loan";1814443.03;7.6;"2025-09-07"
36596;21141;9605;"Education Loan";3270301.55;10.35;"2025-05-15"
36597;6150;13762;"Home Loan";1725487.59;9.72;"2020-12-11"
36598;45733;28662;"Car Loan";2284042.27;11.27;"2018-08-14"
36599;27848;21893;"Personal Loan";3598872.31;10.33;"2018-01-25"
36600;23184;3187;"Personal Loan";1061343.1;8.94;"2023-06-08"
36601;4850;20849;"Car Loan";2822369.98;8.02;"2018-01-18"
36602;20600;49020;"Education Loan";4283665.99;9.95;"2025-06-18"
36603;17049;16143;"Personal Loan";3398399.62;12.01;"2021-11-10"
36604;16067;23041;"Car Loan";1772445.9;12.33;"2022-12-11"
36605;29925;34084;"Home Loan";1931645.08;12.1;"2023-04-07"
36606;10285;4909;"Education Loan";2374265.5;7.43;"2024-03-19"
36607;28051;37700;"Car Loan";92559.91;11.35;"2018-04-09"
36608;36133;33633;"Education Loan";4981372.89;9.07;"2020-08-14"
36609;31650;8713;"Car Loan";2020346.03;10.23;"2022-07-29"
36610;6338;11285;"Personal Loan";3602418.99;8.56;"2022-12-31"
36611;15229;7439;"Education Loan";4814998.99;10.13;"2025-01-24"
36612;22260;5872;"Car Loan";1420132.1;11.3;"2023-07-16"
36613;13290;31282;"Education Loan";470507.36;10.41;"2023-04-15"
36614;28963;23866;"Car Loan";4110072.34;8.01;"2021-06-17"
36615;7379;1021;"Personal Loan";3860818.84;10.02;"2022-10-30"
36616;40128;46433;"Education Loan";555081.41;11.47;"2024-04-01"
36617;20458;46496;"Personal Loan";1096821.79;8.08;"2023-06-07"
36618;46000;36996;"Education Loan";415658.79;11.94;"2025-02-02"
36619;24255;20858;"Personal Loan";2776316.67;9.2;"2020-03-22"
36620;7211;39579;"Personal Loan";1002021.36;9.46;"2018-12-27"
36621;18333;10063;"Education Loan";3777571.97;10.32;"2024-02-27"
36622;22303;30541;"Car Loan";3497250.15;9.22;"2018-05-07"
36623;17463;20565;"Personal Loan";4221768.41;9.07;"2023-04-16"
36624;13566;37832;"Home Loan";4630673.76;10.19;"2023-02-12"
36625;6450;39569;"Personal Loan";4401100.0;7.19;"2021-09-19"
36626;11483;14146;"Home Loan";3835146.24;10.31;"2019-04-16"
36627;23967;20006;"Education Loan";307980.71;8.16;"2018-12-27"
36628;42456;31907;"Education Loan";535582.61;11.34;"2023-06-05"
36629;10838;26207;"Car Loan";851435.55;9.11;"2021-12-04"
36630;17962;29841;"Personal Loan";590145.43;10.57;"2022-09-07"
36631;30020;4227;"Education Loan";2862312.36;7.67;"2020-06-28"
36632;15119;28311;"Education Loan";369141.62;8.9;"2020-09-01"
36633;9918;47937;"Car Loan";1201636.07;11.38;"2020-06-21"
36634;47779;7783;"Home Loan";1290212.95;7.8;"2022-03-21"
36635;28333;40236;"Home Loan";4831654.38;8.45;"2022-09-14"
36636;17791;14129;"Education Loan";1076472.92;8.13;"2020-05-01"
36637;29382;48775;"Personal Loan";2222635.06;10.61;"2022-09-12"
36638;8442;14061;"Education Loan";367783.78;9.36;"2018-12-01"
36639;30827;14141;"Education Loan";4282810.67;8.83;"2025-09-11"
36640;42616;7768;"Personal Loan";1135006.79;11.04;"2017-12-21"
36641;19920;15598;"Home Loan";4434748.31;9.3;"2022-11-08"
36642;42081;40065;"Personal Loan";2389013.06;7.74;"2025-04-14"
36643;40842;20763;"Car Loan";1465587.66;12.36;"2024-06-28"
