"atm_id";"branch_id";"location";"city";"status"
44787;6447;"H.No. 170, Viswanathan Nagar";"Ahmednagar";"Active"
44788;31545;"33/151, Parikh Marg";"Thane";"Inactive"
44789;22510;"843, Lata Ganj";"Mumbai";"Inactive"
44790;38400;"91
Raj Nagar";"Mumbai";"Active"
44791;42959;"H.No. 87
Bath Marg";"Ahmednagar";"Inactive"
44792;37883;"61/910
Lall Nagar";"Thane";"Inactive"
44793;15827;"23, Nori Zila";"Ahmednagar";"Active"
44794;17306;"H.No. 700
Palla Chowk";"Aurangabad";"Inactive"
44795;5332;"99/538
Kunda Street";"Satara";"Inactive"
44796;4434;"44/47
Jain Marg";"Nagpur";"Inactive"
44797;36760;"H.No. 85, Bobal Street";"Pune";"Active"
44798;46558;"880
Shroff Chowk";"Satara";"Active"
44799;3681;"H.No. 369, Vora Zila";"Kolhapur";"Inactive"
44800;40131;"H.No. 70, Doctor Path";"Nashik";"Active"
44801;35355;"H.No. 633
Bhatt Marg";"Nagpur";"Active"
44802;12383;"H.No. 276, Ganguly Path";"Solapur";"Active"
44803;4771;"81/903, Loke Nagar";"Solapur";"Inactive"
44804;36484;"H.No. 896
Narula Ganj";"Aurangabad";"Active"
44805;40746;"272, Behl Marg";"Nashik";"Active"
44806;32831;"05/304, Chandra Nagar";"Ahmednagar";"Active"
44807;35531;"337, Doshi Road";"Aurangabad";"Inactive"
44808;1015;"56/34
Malhotra Street";"Aurangabad";"Active"
44809;49712;"23/708, Swaminathan Ganj";"Satara";"Inactive"
44810;15887;"H.No. 02, Yadav Street";"Thane";"Inactive"
44811;6323;"H.No. 25
Apte Marg";"Satara";"Active"
44812;45339;"31, Mohanty Circle";"Solapur";"Active"
44813;14729;"708, Varty Nagar";"Thane";"Active"
44814;19850;"00
Wali Nagar";"Kolhapur";"Active"
44815;21174;"69/223, Chaudhari Street";"Nashik";"Active"
44816;5818;"651, Jayaraman Zila";"Nashik";"Active"
44817;13779;"H.No. 539
Magar Path";"Aurangabad";"Active"
44818;21327;"15
Jha Path";"Ahmednagar";"Inactive"
44819;19064;"38, Bhatnagar Chowk";"Solapur";"Active"
44820;26538;"29/46, Dhaliwal Circle";"Nagpur";"Active"
44821;34298;"H.No. 26, Bhagat Zila";"Nagpur";"Inactive"
44822;5831;"H.No. 81
Sridhar Street";"Solapur";"Inactive"
44823;9060;"86/591, Nigam Nagar";"Kolhapur";"Inactive"
44824;1;"274, Hayre Circle";"Thane";"Active"
44825;49091;"H.No. 12, Biswas Street";"Nashik";"Inactive"
44826;36036;"29/27, Balan Marg";"Mumbai";"Active"
44827;41244;"83/29, Kaul Chowk";"Aurangabad";"Inactive"
44828;9555;"H.No. 60
Bora Ganj";"Nashik";"Active"
44829;49213;"H.No. 33
Johal Nagar";"Aurangabad";"Active"
44830;23666;"759
Saraf Chowk";"Mumbai";"Active"
44831;49962;"92/352
Dyal Chowk";"Kolhapur";"Active"
44832;1558;"105
Palan Path";"Nashik";"Active"
44833;44664;"09, Gopal Street";"Kolhapur";"Active"
44834;38146;"38/49, Dayal Zila";"Thane";"Active"
44835;38416;"01/75, Wadhwa Road";"Pune";"Active"
44836;13937;"79
Deshpande Ganj";"Pune";"Active"
44837;21292;"H.No. 163, Natarajan Zila";"Solapur";"Inactive"
44838;38240;"62/740, Bhatti Marg";"Satara";"Active"
44839;24177;"21
Sani Nagar";"Mumbai";"Active"
44840;36362;"45/832
Tank Circle";"Thane";"Inactive"
44841;27030;"93/527, Chowdhury Ganj";"Thane";"Active"
44842;9522;"841, Tata Street";"Ahmednagar";"Active"
44843;28624;"21, Raja Zila";"Kolhapur";"Active"
44844;41587;"H.No. 212, Dhaliwal Marg";"Thane";"Active"
44845;15176;"02/85
Kalla Circle";"Aurangabad";"Inactive"
44846;46698;"70, Rai Circle";"Thane";"Active"
44847;43780;"H.No. 43
Keer Marg";"Thane";"Inactive"
44848;46719;"418
Sridhar Nagar";"Aurangabad";"Active"
44849;2429;"88/129, Bhatti Marg";"Kolhapur";"Active"
44850;6440;"30, Tak Path";"Kolhapur";"Inactive"
44851;23333;"H.No. 44
Kale Road";"Mumbai";"Inactive"
44852;11251;"43
Master Street";"Kolhapur";"Inactive"
44853;1413;"H.No. 624, Mutti Nagar";"Kolhapur";"Inactive"
44854;23770;"H.No. 385
Dasgupta Chowk";"Kolhapur";"Active"
44855;13376;"159
Ravi Marg";"Nagpur";"Inactive"
44856;30692;"H.No. 35
Krish Marg";"Ahmednagar";"Inactive"
44857;43125;"192
Minhas Ganj";"Aurangabad";"Inactive"
44858;47203;"34/841
Hayre Path";"Nashik";"Active"
44859;15189;"H.No. 57
Pau Zila";"Thane";"Inactive"
44860;33658;"H.No. 449, Raj Street";"Nashik";"Active"
44861;8734;"646, Golla Ganj";"Kolhapur";"Inactive"
44862;31507;"62, Zachariah Path";"Aurangabad";"Active"
44863;47008;"39
Balakrishnan Nagar";"Mumbai";"Active"
44864;26919;"26/078, Kohli Nagar";"Nagpur";"Inactive"
44865;17077;"847
Bawa Road";"Satara";"Inactive"
44866;41362;"07/58
Mohanty Zila";"Satara";"Active"
44867;6736;"65/710, Suresh Ganj";"Pune";"Active"
44868;17912;"15/84
Naik Nagar";"Mumbai";"Active"
44869;3125;"H.No. 97
Sachdev Path";"Pune";"Inactive"
44870;16332;"945
Chada Path";"Satara";"Active"
44871;27368;"H.No. 541
Arya Street";"Pune";"Active"
44872;30546;"H.No. 97, Soni Marg";"Thane";"Inactive"
44873;14209;"H.No. 969, Zachariah Circle";"Kolhapur";"Inactive"
44874;316;"H.No. 627, Sahni Street";"Pune";"Active"
44875;22182;"81/05, Deep Street";"Nagpur";"Active"
44876;40062;"25
Bhavsar Zila";"Satara";"Inactive"
44877;20610;"H.No. 629
Sastry Street";"Mumbai";"Inactive"
44878;32497;"02/12
Rajagopal Circle";"Aurangabad";"Inactive"
44879;44798;"702
Sahni Road";"Ahmednagar";"Active"
44880;24928;"60, Konda Zila";"Solapur";"Active"
44881;8957;"30/44, Narayan Circle";"Solapur";"Active"
44882;36893;"62/35, Chaudhary Chowk";"Nashik";"Inactive"
44883;27431;"78, Deshpande Zila";"Pune";"Active"
44884;46460;"27/353, Baria Marg";"Solapur";"Active"
44885;13027;"22
Chaudry Chowk";"Nashik";"Inactive"
44886;40021;"H.No. 616, Bhattacharyya Chowk";"Mumbai";"Active"
44887;27760;"H.No. 65
Dixit";"Nashik";"Active"
44888;9159;"48
Choudhry Path";"Solapur";"Active"
44889;32332;"692
More Zila";"Solapur";"Inactive"
44890;38213;"H.No. 290
Bala Ganj";"Nashik";"Active"
44891;22564;"74/560
Dey Road";"Nagpur";"Inactive"
44892;38303;"H.No. 198
Bora Street";"Thane";"Active"
44893;21229;"H.No. 32
Dora Road";"Thane";"Active"
44894;13610;"697
Kata Ganj";"Mumbai";"Active"
44895;18007;"H.No. 418, Apte Ganj";"Nashik";"Inactive"
44896;24833;"H.No. 46, Ganesan Ganj";"Nagpur";"Inactive"
44897;14225;"H.No. 81
Puri Zila";"Kolhapur";"Active"
44898;34907;"344
Balay Ganj";"Nagpur";"Active"
44899;25271;"H.No. 799
Patla";"Ahmednagar";"Active"
44900;15204;"90/54
Das Chowk";"Solapur";"Inactive"
44901;19193;"80
Lanka Marg";"Mumbai";"Active"
44902;35671;"73/728
Sharma Chowk";"Thane";"Inactive"
44903;42907;"508
Bhattacharyya Circle";"Kolhapur";"Active"
44904;47436;"H.No. 42, Agarwal Nagar";"Thane";"Inactive"
44905;5823;"47/184, Bumb Ganj";"Satara";"Inactive"
44906;10762;"87/003, Sibal Circle";"Ahmednagar";"Active"
44907;47524;"42/05, Modi Marg";"Nagpur";"Active"
44908;43960;"052
Tella Nagar";"Satara";"Active"
44909;19892;"11/435
Korpal Road";"Aurangabad";"Active"
44910;14856;"174, Sibal Ganj";"Pune";"Active"
44911;18611;"H.No. 03
Bhavsar Zila";"Thane";"Active"
44912;19547;"H.No. 21
Master Nagar";"Pune";"Active"
44913;1227;"44
Pandey Circle";"Ahmednagar";"Active"
44914;25758;"H.No. 52, Loyal Circle";"Thane";"Active"
44915;10946;"10/954, Som Nagar";"Nashik";"Active"
44916;1526;"H.No. 745, Ghose Ganj";"Mumbai";"Active"
44917;3421;"13
Sule Nagar";"Solapur";"Active"
44918;29959;"37/070
Khatri Zila";"Aurangabad";"Active"
44919;37150;"13/599, Chaudhary Street";"Solapur";"Inactive"
44920;32687;"47/149, Dhillon Street";"Nagpur";"Inactive"
44921;929;"105
Mahal Zila";"Aurangabad";"Inactive"
44922;10105;"22/412
Pai Ganj";"Satara";"Inactive"
44923;41891;"378, Morar Street";"Nagpur";"Inactive"
44924;26415;"71/22, Bajaj";"Ahmednagar";"Inactive"
44925;4407;"26
Magar Street";"Ahmednagar";"Active"
44926;20445;"14/732, Sandhu Street";"Mumbai";"Inactive"
44927;21369;"649, Sharma Marg";"Nagpur";"Inactive"
44928;43083;"65/789
Gade Chowk";"Nashik";"Inactive"
44929;45824;"891
Tripathi Chowk";"Thane";"Active"
44930;28703;"98/021, Kade Ganj";"Pune";"Active"
44931;14062;"H.No. 22
Mitter Nagar";"Mumbai";"Active"
44932;24055;"11/067, Nagarajan Nagar";"Solapur";"Active"
44933;41682;"05, Ghosh Chowk";"Nagpur";"Active"
44934;49485;"21/77, Sachdev Road";"Ahmednagar";"Inactive"
44935;6855;"02/325
Chaudhry Chowk";"Thane";"Active"
44936;17438;"01/42
Chakrabarti";"Aurangabad";"Active"
44937;49524;"994
Dewan Path";"Thane";"Inactive"
44938;38283;"753, Raman Path";"Pune";"Active"
44939;19293;"04/939
Date Marg";"Thane";"Inactive"
44940;44185;"H.No. 05, Dara Marg";"Satara";"Inactive"
44941;7768;"321, Devan Ganj";"Nagpur";"Active"
44942;43061;"H.No. 842, Vala";"Mumbai";"Active"
44943;23007;"H.No. 736, Agrawal Marg";"Thane";"Inactive"
44944;28268;"13/817
Brahmbhatt Zila";"Thane";"Active"
44945;15551;"H.No. 47, Mahal Ganj";"Thane";"Active"
44946;24323;"39
Agate Street";"Kolhapur";"Active"
44947;43506;"882, Kala Circle";"Ahmednagar";"Inactive"
44948;41301;"H.No. 768
Bains Ganj";"Thane";"Inactive"
44949;19569;"H.No. 946, Bath Circle";"Nashik";"Active"
44950;46255;"38
Dash";"Kolhapur";"Inactive"
44951;23251;"096
Chaudhari Path";"Nagpur";"Inactive"
44952;17873;"747, Ramanathan Chowk";"Thane";"Active"
44953;33718;"92
Narang Zila";"Aurangabad";"Inactive"
44954;7524;"H.No. 04, Maharaj Path";"Pune";"Inactive"
44955;23189;"H.No. 54, Loke Circle";"Nagpur";"Inactive"
44956;4404;"921, Khatri Zila";"Nashik";"Active"
44957;50000;"61/283, Borah";"Thane";"Inactive"
44958;44609;"H.No. 796, Pingle Circle";"Kolhapur";"Inactive"
44959;27824;"H.No. 200, Sankar Ganj";"Kolhapur";"Active"
44960;8607;"46/603, Oza Street";"Nagpur";"Inactive"
44961;33912;"81/787
Chadha";"Pune";"Active"
44962;26234;"H.No. 320
Konda Ganj";"Pune";"Active"
44963;5421;"H.No. 65, Khalsa Circle";"Ahmednagar";"Inactive"
44964;38125;"35/866
Chandra Circle";"Mumbai";"Inactive"
44965;18736;"H.No. 541, Sami Street";"Solapur";"Inactive"
44966;20491;"04/486
Saha Zila";"Nagpur";"Inactive"
44967;20241;"00
Mishra Zila";"Satara";"Inactive"
44968;33694;"47/23, Kade Zila";"Mumbai";"Active"
44969;18363;"77
Yohannan Street";"Nagpur";"Active"
44970;22567;"H.No. 66, Ravi Chowk";"Mumbai";"Inactive"
44971;21207;"15/58, Bal Zila";"Nashik";"Active"
44972;22407;"49
Batra Street";"Pune";"Inactive"
44973;22653;"H.No. 03, Iyengar Marg";"Kolhapur";"Active"
44974;14150;"H.No. 803, Sekhon Path";"Mumbai";"Active"
44975;23255;"H.No. 37, Bahri Chowk";"Aurangabad";"Active"
44976;36140;"H.No. 01, Lad Road";"Ahmednagar";"Inactive"
44977;13745;"H.No. 38, Misra Road";"Pune";"Active"
44978;17831;"50/763
Dani Road";"Satara";"Active"
44979;40729;"61
Anand Ganj";"Nashik";"Inactive"
44980;13080;"804, Anand";"Pune";"Inactive"
44981;3741;"H.No. 866, Datta Nagar";"Kolhapur";"Active"
44982;37570;"97/84
Ranganathan Circle";"Nashik";"Inactive"
44983;39582;"61/87, Pal";"Nashik";"Active"
44984;36334;"43/224
Kara Circle";"Aurangabad";"Inactive"
44985;49469;"42, Guha Path";"Thane";"Active"
44986;11280;"947, Bumb Nagar";"Satara";"Active"
44987;34387;"69/020
Gade Marg";"Ahmednagar";"Inactive"
44988;26137;"H.No. 81, Kunda Ganj";"Nashik";"Active"
44989;27645;"40/56, Badal Road";"Solapur";"Active"
44990;35355;"H.No. 99, Zachariah Marg";"Ahmednagar";"Active"
44991;2451;"18/426
Thaker Circle";"Nashik";"Active"
44992;6037;"79/118, Raval Chowk";"Ahmednagar";"Inactive"
44993;39987;"526, Bora Marg";"Solapur";"Inactive"
44994;11494;"H.No. 49, Ghose Road";"Kolhapur";"Inactive"
44995;40186;"H.No. 687
Soni Circle";"Ahmednagar";"Active"
44996;15071;"H.No. 537
Mitra Ganj";"Nagpur";"Active"
44997;31388;"35/27
Kale Ganj";"Nashik";"Inactive"
44998;12813;"H.No. 160
Savant Circle";"Pune";"Active"
44999;3774;"733, Yogi Nagar";"Mumbai";"Active"
45000;24241;"H.No. 11, Roy";"Nagpur";"Inactive"
45001;33330;"H.No. 215
Bora Road";"Kolhapur";"Active"
45002;8799;"187
Char Marg";"Ahmednagar";"Active"
45003;25561;"09/935
Chaudry Nagar";"Nagpur";"Inactive"
45004;383;"45/86
Shankar Marg";"Ahmednagar";"Inactive"
45005;37303;"997
Mall Path";"Kolhapur";"Inactive"
45006;46874;"81/90, Lanka Chowk";"Nashik";"Inactive"
45007;19562;"99/234, Garde Ganj";"Aurangabad";"Active"
45008;45470;"H.No. 085, Garg Marg";"Nashik";"Inactive"
45009;4640;"H.No. 200
Mukhopadhyay Zila";"Thane";"Inactive"
45010;3119;"81/788, Sarraf Marg";"Aurangabad";"Active"
45011;35061;"H.No. 93, Anand";"Aurangabad";"Inactive"
45012;16263;"H.No. 00
Sami Chowk";"Pune";"Active"
45013;29193;"H.No. 80
Mishra Ganj";"Satara";"Active"
45014;40548;"03, Thaman";"Kolhapur";"Inactive"
45015;417;"31, Sha";"Nashik";"Active"
45016;44139;"H.No. 49, Nori Street";"Kolhapur";"Inactive"
45017;10217;"26/224, Lalla";"Solapur";"Active"
45018;24071;"415
Jha Nagar";"Nagpur";"Inactive"
45019;29788;"H.No. 358, Mittal Zila";"Solapur";"Active"
45020;2181;"25/03
Thaman Circle";"Solapur";"Inactive"
45021;20664;"050
Zachariah Ganj";"Nashik";"Inactive"
45022;14885;"H.No. 139, Narula Circle";"Satara";"Active"
45023;5360;"74/159
Minhas Nagar";"Pune";"Inactive"
45024;46960;"H.No. 46, Kakar";"Aurangabad";"Inactive"
45025;31601;"H.No. 608
Agate Road";"Ahmednagar";"Inactive"
45026;9382;"H.No. 36
Lall Nagar";"Nagpur";"Inactive"
45027;49970;"19/53, Atwal Street";"Nagpur";"Inactive"
45028;20355;"H.No. 708, Sarraf Road";"Kolhapur";"Active"
45029;10931;"182, Butala Zila";"Ahmednagar";"Inactive"
45030;38345;"H.No. 331, Sura Ganj";"Solapur";"Inactive"
45031;33027;"H.No. 60
Bandi";"Nagpur";"Inactive"
45032;13635;"134, Mandal Street";"Nashik";"Inactive"
45033;30749;"37/797, Barad Path";"Nagpur";"Inactive"
45034;9313;"H.No. 83, Gaba Ganj";"Solapur";"Inactive"
45035;30909;"30/29, Mannan Marg";"Ahmednagar";"Inactive"
45036;23178;"69/346, Gill Circle";"Aurangabad";"Active"
45037;35660;"95
Dyal Marg";"Nashik";"Active"
45038;19765;"88
Kibe Street";"Satara";"Inactive"
45039;10085;"45/215, Bera Ganj";"Thane";"Active"
45040;1560;"68/398
Thaman";"Thane";"Active"
45041;3551;"99, Dugar";"Thane";"Active"
45042;33626;"334
Barad Chowk";"Kolhapur";"Active"
45043;31182;"43/59, Chada";"Pune";"Inactive"
45044;9474;"H.No. 375, Master Street";"Nashik";"Inactive"
45045;47813;"75/934
Cherian Nagar";"Satara";"Active"
45046;28583;"67/091, Mitra Zila";"Thane";"Active"
45047;23958;"H.No. 073
Atwal Circle";"Mumbai";"Inactive"
45048;32115;"H.No. 78
Ghose Marg";"Kolhapur";"Inactive"
45049;17775;"148, Panchal Zila";"Kolhapur";"Inactive"
45050;43133;"829, Muni Ganj";"Nashik";"Active"
45051;35642;"H.No. 698, Karan Road";"Pune";"Active"
45052;17739;"H.No. 741
Sen Path";"Aurangabad";"Inactive"
45053;7089;"69/184
Balay Nagar";"Satara";"Active"
45054;2463;"86/00, Pau Zila";"Ahmednagar";"Inactive"
45055;10393;"143
Prabhakar Ganj";"Nashik";"Inactive"
45056;26848;"82/586
Datta Path";"Nagpur";"Inactive"
45057;11432;"H.No. 710, Kar Street";"Nagpur";"Active"
45058;19452;"H.No. 02
Bhakta Nagar";"Kolhapur";"Active"
45059;2754;"81, Mutti Chowk";"Thane";"Inactive"
45060;1659;"66/941, Loke Chowk";"Thane";"Inactive"
45061;40901;"71/514, Sant Marg";"Nashik";"Inactive"
45062;1706;"80
Parikh Road";"Nashik";"Inactive"
45063;35566;"20
Vala Path";"Ahmednagar";"Inactive"
45064;25333;"179, Dua Ganj";"Satara";"Inactive"
45065;5594;"40
Singhal Path";"Thane";"Active"
45066;13685;"061
Rastogi Marg";"Satara";"Inactive"
45067;14374;"H.No. 836, Comar Zila";"Solapur";"Active"
45068;807;"67/671
Kulkarni";"Solapur";"Active"
45069;16193;"H.No. 758
Sethi Path";"Mumbai";"Active"
45070;8421;"H.No. 029
Prakash Nagar";"Satara";"Inactive"
45071;30143;"15, Buch Ganj";"Mumbai";"Inactive"
45072;36243;"34, Keer Nagar";"Thane";"Active"
45073;49671;"76, Madan Street";"Ahmednagar";"Inactive"
45074;33268;"87/03, Gulati Chowk";"Pune";"Active"
45075;7276;"H.No. 37, Ganesan Road";"Satara";"Inactive"
45076;23995;"40/61
Anand Path";"Aurangabad";"Active"
45077;16703;"851, Hayer Chowk";"Nagpur";"Active"
45078;29307;"H.No. 173
Kade Road";"Pune";"Inactive"
45079;31253;"746
Divan Street";"Nashik";"Inactive"
45080;49267;"H.No. 30
Chakraborty Nagar";"Satara";"Active"
45081;409;"13/00, Yohannan Circle";"Ahmednagar";"Inactive"
45082;47258;"H.No. 34
Dora Chowk";"Nagpur";"Inactive"
45083;21280;"H.No. 21, Rajagopal Road";"Mumbai";"Active"
45084;22761;"H.No. 59
Soni";"Thane";"Inactive"
45085;8501;"545
Madan Chowk";"Nashik";"Inactive"
45086;44534;"H.No. 03, Ramesh Road";"Nagpur";"Active"
45087;45542;"22/282, Wadhwa";"Kolhapur";"Inactive"
45088;6889;"H.No. 221
Singhal Road";"Nagpur";"Active"
45089;499;"H.No. 23, Loyal Chowk";"Nagpur";"Inactive"
45090;6820;"H.No. 66
Thakur Path";"Kolhapur";"Inactive"
45091;49373;"H.No. 489
Rout Road";"Thane";"Active"
45092;33670;"H.No. 97
Grover Road";"Pune";"Active"
45093;39343;"073
Saini Marg";"Satara";"Inactive"
45094;39494;"29/91, Pingle Chowk";"Pune";"Inactive"
45095;42907;"83/062, Suresh";"Pune";"Active"
45096;27987;"59, Hora Circle";"Kolhapur";"Active"
45097;10428;"28/26, Vaidya Street";"Nashik";"Active"
45098;18486;"H.No. 74
Hegde Circle";"Mumbai";"Active"
45099;6814;"054, Padmanabhan Street";"Kolhapur";"Inactive"
45100;21212;"80, Mahal Marg";"Pune";"Active"
45101;32841;"H.No. 571
Doshi Street";"Aurangabad";"Inactive"
45102;21304;"67/28, Buch Circle";"Ahmednagar";"Active"
45103;2707;"H.No. 28
Dalal Street";"Kolhapur";"Active"
45104;22621;"H.No. 93
Jayaraman Street";"Pune";"Active"
45105;18557;"56, Purohit Circle";"Nagpur";"Inactive"
45106;49910;"113
Grover";"Nagpur";"Active"
45107;47272;"026
Bail Circle";"Satara";"Active"
45108;24483;"H.No. 324, Balakrishnan Path";"Mumbai";"Inactive"
45109;6467;"H.No. 54
Vohra";"Mumbai";"Inactive"
45110;14425;"H.No. 04
Dhillon Street";"Pune";"Active"
45111;22252;"10/77, Badami Ganj";"Satara";"Active"
45112;10977;"802, Nazareth Ganj";"Ahmednagar";"Inactive"
45113;26190;"36, Tailor Nagar";"Satara";"Active"
45114;42605;"H.No. 327
Dutt";"Solapur";"Active"
45115;47607;"41/31
Ahuja Zila";"Satara";"Inactive"
45116;17504;"85/848
Gandhi Marg";"Thane";"Inactive"
45117;22805;"H.No. 72
Mutti Ganj";"Mumbai";"Inactive"
45118;43993;"326, Chowdhury Street";"Aurangabad";"Active"
45119;35109;"H.No. 455
Mishra Path";"Satara";"Inactive"
45120;1643;"19/254
Dara Circle";"Nashik";"Active"
45121;14276;"H.No. 572, Barad Ganj";"Nashik";"Inactive"
45122;28362;"H.No. 08
Acharya Path";"Thane";"Active"
45123;40012;"H.No. 97, Singhal Road";"Kolhapur";"Active"
45124;34145;"H.No. 196
Divan Zila";"Satara";"Inactive"
45125;3049;"49/791, Vasa Path";"Aurangabad";"Active"
45126;22910;"538
Bhat Street";"Solapur";"Active"
45127;4045;"184, Khatri Nagar";"Solapur";"Active"
45128;47586;"36/833, Sehgal Marg";"Nashik";"Inactive"
45129;14443;"56/654
Patla Nagar";"Nagpur";"Inactive"
45130;38180;"617, Rout Zila";"Pune";"Active"
45131;43212;"H.No. 46, Sharaf Marg";"Mumbai";"Inactive"
45132;30282;"H.No. 583
Menon Circle";"Ahmednagar";"Active"
45133;29300;"H.No. 639
Baria Nagar";"Pune";"Inactive"
45134;13617;"H.No. 02
Dara Marg";"Mumbai";"Active"
45135;22949;"286, Rai Chowk";"Aurangabad";"Active"
45136;23332;"H.No. 529, Nazareth Chowk";"Mumbai";"Active"
45137;44254;"79/53
Sarkar";"Thane";"Inactive"
45138;9247;"30
Pandya Road";"Thane";"Active"
45139;17333;"26/84, Venkatesh";"Thane";"Inactive"
45140;5749;"H.No. 70
Soni Path";"Pune";"Inactive"
45141;24689;"H.No. 00, Deol Ganj";"Aurangabad";"Active"
45142;17849;"53/952, Halder Street";"Aurangabad";"Active"
45143;8284;"95/03
Jani Street";"Mumbai";"Active"
45144;26381;"09/605
Nayar Path";"Nagpur";"Inactive"
45145;4100;"205
Sharma Marg";"Mumbai";"Inactive"
45146;24507;"H.No. 44, Chaudhuri Path";"Aurangabad";"Active"
45147;31236;"57, Puri Chowk";"Thane";"Inactive"
45148;42268;"H.No. 29, D’Alia Ganj";"Satara";"Inactive"
45149;28741;"H.No. 01, Pillai Road";"Thane";"Inactive"
45150;7098;"78/21, Handa Street";"Aurangabad";"Active"
45151;40622;"H.No. 71
Goda Marg";"Ahmednagar";"Inactive"
45152;23420;"H.No. 739, Ghose Nagar";"Solapur";"Active"
45153;10543;"87, Bath Street";"Satara";"Inactive"
45154;2348;"H.No. 22, Varkey Chowk";"Kolhapur";"Inactive"
45155;9074;"H.No. 784, Sethi Marg";"Solapur";"Inactive"
45156;3318;"92/38
Sahota Nagar";"Mumbai";"Inactive"
45157;35722;"62/62
Khalsa Marg";"Satara";"Inactive"
45158;36978;"547, Bhakta Chowk";"Nashik";"Inactive"
45159;20372;"13/50, More Street";"Nashik";"Inactive"
45160;40714;"345
Khurana Nagar";"Kolhapur";"Active"
45161;44357;"H.No. 65
Sani Zila";"Mumbai";"Active"
45162;1299;"98
Basu Path";"Aurangabad";"Inactive"
45163;23634;"98, Bhatnagar Zila";"Ahmednagar";"Active"
45164;13295;"30/45, Patla Marg";"Pune";"Inactive"
45165;37295;"33/27, Khatri Road";"Kolhapur";"Active"
45166;13551;"33/25, Ramakrishnan Ganj";"Solapur";"Inactive"
45167;46820;"H.No. 219, Madan";"Ahmednagar";"Active"
45168;39851;"25, Bhavsar Circle";"Nashik";"Inactive"
45169;39068;"667
Rajagopal Chowk";"Aurangabad";"Active"
45170;30455;"61
Narain Zila";"Ahmednagar";"Active"
45171;31081;"02/746
Palan";"Nagpur";"Active"
45172;17895;"62/84, Reddy Chowk";"Mumbai";"Active"
45173;23610;"701
Subramaniam Marg";"Nashik";"Inactive"
45174;10253;"79
Sant";"Thane";"Inactive"
45175;18009;"80/211
Seshadri Nagar";"Kolhapur";"Inactive"
45176;49278;"H.No. 112, Anne Path";"Nashik";"Inactive"
45177;9227;"541, Basu Street";"Solapur";"Inactive"
45178;19452;"35/21
Parikh Path";"Nagpur";"Inactive"
45179;6592;"532, Salvi Ganj";"Pune";"Inactive"
45180;22094;"72/688
Ramakrishnan Street";"Pune";"Inactive"
45181;8414;"H.No. 92
Gala Chowk";"Pune";"Active"
45182;15056;"H.No. 20, Sinha Circle";"Aurangabad";"Inactive"
45183;6561;"H.No. 506
More Ganj";"Pune";"Inactive"
45184;6669;"83/159, Ray Ganj";"Satara";"Inactive"
45185;42272;"23/348, Bhat";"Nagpur";"Inactive"
45186;12345;"H.No. 33
Thaman Path";"Ahmednagar";"Active"
45187;9863;"H.No. 782
Shere Path";"Satara";"Inactive"
45188;45737;"862
Mistry Road";"Aurangabad";"Inactive"
45189;44233;"92/07, Bhat Zila";"Ahmednagar";"Active"
45190;33778;"68/82
Sachdeva Nagar";"Mumbai";"Active"
45191;1829;"H.No. 714, Rama Road";"Mumbai";"Active"
45192;6123;"99/65, Kale Marg";"Pune";"Active"
45193;48535;"H.No. 132
Zachariah Zila";"Nashik";"Active"
45194;48377;"H.No. 87, Rama Nagar";"Ahmednagar";"Active"
45195;14799;"94/65, Mangat Road";"Satara";"Inactive"
45196;9635;"H.No. 450, Krish Path";"Ahmednagar";"Active"
45197;24947;"H.No. 849, Kaur Ganj";"Ahmednagar";"Active"
45198;40492;"34
Bansal Street";"Ahmednagar";"Inactive"
45199;23582;"06/981, Taneja Marg";"Solapur";"Inactive"
45200;36819;"H.No. 30, Prasad Ganj";"Nashik";"Inactive"
45201;41920;"29/071, Chad Ganj";"Satara";"Inactive"
45202;12441;"H.No. 95
Jaggi Nagar";"Solapur";"Active"
